Species,Name,current,RCP2.6,RCP2.6_CSH,Type_1,RCP6.0,RCP6.0_CSH,Type_2,RCP8.5,RCP8.5_CSH,Type_3
sp2721,Dysoxylum mollissimum,344,487,0.42,LR,395,0.15,LR,651,0.89,LR
sp2722,Dysoxylum pallens,113,255,1.26,LR,216,0.91,LR,153,0.35,LR
sp2723,Eberhardtia aurata,424,320,-0.25,LR,257,-0.39,VU,1068,1.52,LR
sp2724,Eberhardtia tonkinensis,168,14,-0.92,CE,13,-0.92,CE,172,0.02,LR
sp2725,Echinacanthus lofouensis,26,0,-1,EX,0,-1,EX,7,-0.73,EN
sp2726,Edgeworthia chrysantha,3431,2447,-0.29,LR,1915,-0.44,VU,1325,-0.61,EN
sp2727,Ehretia acuminata,4305,3996,-0.07,LR,3668,-0.15,LR,3901,-0.09,LR
sp2728,Ehretia asperula,138,160,0.16,LR,166,0.2,LR,286,1.07,LR
sp2729,Ehretia confinis,216,43,-0.8,CE,14,-0.94,CE,0,-1,EX
sp2730,Ehretia corylifolia,1340,1880,0.4,LR,1864,0.39,LR,1769,0.32,LR
sp2731,Ehretia dicksonii,4498,4717,0.05,LR,4749,0.06,LR,4720,0.05,LR
sp2732,Ehretia dunniana,247,266,0.08,LR,120,-0.51,EN,110,-0.55,EN
sp2733,Ehretia laevis,37,39,0.05,LR,46,0.24,LR,65,0.76,LR
sp2734,Ehretia longiflora,2220,1216,-0.45,VU,984,-0.56,EN,1706,-0.23,LR
sp2735,Ehretia pingbianensis,355,499,0.41,LR,399,0.12,LR,429,0.21,LR
sp2736,Ehretia resinosa,41,62,0.51,LR,58,0.41,LR,48,0.17,LR
sp2737,Ehretia tsangii,342,270,-0.21,LR,325,-0.05,LR,969,1.83,LR
sp2738,Elaeagnus angustata,413,920,1.23,LR,877,1.12,LR,798,0.93,LR
sp2739,Elaeagnus angustifolia,6720,7646,0.14,LR,8065,0.2,LR,8302,0.24,LR
sp2740,Elaeagnus angustifolia var. orientalis,1059,1171,0.11,LR,1048,-0.01,LR,1054,0,LR
sp2741,Elaeagnus argyi,2793,3384,0.21,LR,3094,0.11,LR,2807,0.01,LR
sp2742,Elaeagnus bockii,2043,2477,0.21,LR,2668,0.31,LR,1683,-0.18,LR
sp2743,Elaeagnus bockii var. muliensis,167,420,1.51,LR,412,1.47,LR,330,0.98,LR
sp2744,Elaeagnus conferta,1080,1686,0.56,LR,1709,0.58,LR,1400,0.3,LR
sp2745,Elaeagnus courtoisii,989,1396,0.41,LR,905,-0.08,LR,543,-0.45,VU
sp2746,Elaeagnus delavayi,464,104,-0.78,EN,178,-0.62,EN,335,-0.28,LR
sp2747,Elaeagnus difficilis,2581,2146,-0.17,LR,1377,-0.47,VU,1089,-0.58,EN
sp2748,Elaeagnus formosensis,26,62,1.38,LR,55,1.12,LR,52,1,LR
sp2749,Elaeagnus glabra,231,208,-0.1,LR,164,-0.29,LR,87,-0.62,EN
sp2750,Elaeagnus gonyanthes,1258,698,-0.45,VU,637,-0.49,VU,657,-0.48,VU
sp2751,Elaeagnus grandifolia,35,65,0.86,LR,52,0.49,LR,51,0.46,LR
sp2752,Elaeagnus grijsii,32,1,-0.97,CE,0,-1,EX,0,-1,EX
sp2753,Elaeagnus henryi,3688,4150,0.13,LR,3869,0.05,LR,3183,-0.14,LR
sp2754,Elaeagnus lanceolata,3764,3296,-0.12,LR,3136,-0.17,LR,2298,-0.39,VU
sp2755,Elaeagnus lanpingensis,53,0,-1,EX,0,-1,EX,0,-1,EX
sp2756,Elaeagnus liuzhouensis,44,2,-0.95,CE,6,-0.86,CE,46,0.05,LR
sp2757,Elaeagnus loureiroi,1719,1942,0.13,LR,2146,0.25,LR,2360,0.37,LR
sp2758,Elaeagnus luxiensis,52,147,1.83,LR,86,0.65,LR,13,-0.75,EN
sp2759,Elaeagnus macrantha,181,442,1.44,LR,431,1.38,LR,288,0.59,LR
sp2760,Elaeagnus magna,1955,2195,0.12,LR,1971,0.01,LR,2114,0.08,LR
sp2761,Elaeagnus mollis,365,459,0.26,LR,527,0.44,LR,406,0.11,LR
sp2762,Elaeagnus multiflora,3434,2917,-0.15,LR,2385,-0.31,VU,1204,-0.65,EN
sp2763,Elaeagnus multiflora var. obovoidea,610,357,-0.41,VU,95,-0.84,CE,54,-0.91,CE
sp2764,Elaeagnus nanchuanensis,732,892,0.22,LR,1108,0.51,LR,1041,0.42,LR
sp2765,Elaeagnus oldhamii,266,949,2.57,LR,983,2.7,LR,969,2.64,LR
sp2766,Elaeagnus oxycarpa,867,650,-0.25,LR,690,-0.2,LR,833,-0.04,LR
sp2767,Elaeagnus pallidiflora,55,6,-0.89,CE,9,-0.84,CE,0,-1,EX
sp2768,Elaeagnus pilostyla,701,843,0.2,LR,872,0.24,LR,885,0.26,LR
sp2769,Elaeagnus pungens,3344,3315,-0.01,LR,2534,-0.24,LR,2611,-0.22,LR
sp2770,Elaeagnus sarmentosa,419,804,0.92,LR,612,0.46,LR,787,0.88,LR
sp2771,Elaeagnus stellipila,1446,1766,0.22,LR,1353,-0.06,LR,1162,-0.2,LR
sp2772,Elaeagnus thunbergii,68,80,0.18,LR,81,0.19,LR,78,0.15,LR
sp2773,Elaeagnus tutcheri,904,1591,0.76,LR,1450,0.6,LR,1200,0.33,LR
sp2774,Elaeagnus viridis,226,121,-0.46,VU,4,-0.98,CE,292,0.29,LR
sp2775,Elaeagnus wenshanensis,99,1,-0.99,CE,0,-1,EX,3,-0.97,CE
sp2776,Elaeagnus wushanensis,117,72,-0.38,VU,6,-0.95,CE,32,-0.73,EN
sp2777,Elaeagnus xizangensis,146,404,1.77,LR,410,1.81,LR,293,1.01,LR
sp2778,Elaeocarpus angustifolius,135,295,1.19,LR,326,1.41,LR,344,1.55,LR
sp2779,Elaeocarpus austroyunnanensis,329,663,1.02,LR,622,0.89,LR,523,0.59,LR
sp2780,Elaeocarpus bachmaensis,118,20,-0.83,CE,19,-0.84,CE,215,0.82,LR
sp2781,Elaeocarpus balansae,25,0,-1,EX,0,-1,EX,0,-1,EX
sp2782,Elaeocarpus braceanus,682,1571,1.3,LR,1451,1.13,LR,725,0.06,LR
sp2783,Elaeocarpus chinensis,2369,2708,0.14,LR,2375,0,LR,2041,-0.14,LR
sp2784,Elaeocarpus decipiens,2502,2935,0.17,LR,2280,-0.09,LR,2586,0.03,LR
sp2785,Elaeocarpus dubius,1517,1392,-0.08,LR,1100,-0.27,LR,977,-0.36,VU
sp2786,Elaeocarpus duclouxii,2572,1912,-0.26,LR,1329,-0.48,VU,1108,-0.57,EN
sp2787,Elaeocarpus glabripetalus,2501,2783,0.11,LR,1990,-0.2,LR,2298,-0.08,LR
sp2788,Elaeocarpus gymnogynus,44,0,-1,EX,1,-0.98,CE,0,-1,EX
sp2789,Elaeocarpus hainanensis,242,193,-0.2,LR,289,0.19,LR,781,2.23,LR
sp2790,Elaeocarpus hainanensis var. brachyphyllus,53,14,-0.74,EN,24,-0.55,EN,39,-0.26,LR
sp2791,Elaeocarpus howii,71,45,-0.37,VU,62,-0.13,LR,269,2.79,LR
sp2792,Elaeocarpus japonicus,3327,3489,0.05,LR,3101,-0.07,LR,1665,-0.5,EN
sp2793,Elaeocarpus japonicus var. lantsangensis,420,226,-0.46,VU,299,-0.29,LR,186,-0.56,EN
sp2794,Elaeocarpus lacunosus,356,655,0.84,LR,614,0.72,LR,247,-0.31,VU
sp2795,Elaeocarpus lanceifolius,482,1091,1.26,LR,922,0.91,LR,285,-0.41,VU
sp2796,Elaeocarpus laoticus,30,0,-1,EX,0,-1,EX,15,-0.5,EN
sp2797,Elaeocarpus limitaneus,518,226,-0.56,EN,54,-0.9,CE,137,-0.74,EN
sp2798,Elaeocarpus multiflorus,90,86,-0.04,LR,84,-0.07,LR,88,-0.02,LR
sp2799,Elaeocarpus nitentifolius,200,13,-0.94,CE,6,-0.97,CE,13,-0.94,CE
sp2800,Elaeocarpus petiolatus,205,562,1.74,LR,809,2.95,LR,665,2.24,LR
sp2801,Elaeocarpus poilanei,394,696,0.77,LR,719,0.82,LR,869,1.21,LR
sp2802,Elaeocarpus prunifolioides,402,438,0.09,LR,400,0,LR,243,-0.4,VU
sp2803,Elaeocarpus rugosus,304,662,1.18,LR,770,1.53,LR,550,0.81,LR
sp2804,Elaeocarpus sikkimensis,369,937,1.54,LR,965,1.62,LR,364,-0.01,LR
sp2805,Elaeocarpus sylvestris,2723,2930,0.08,LR,2548,-0.06,LR,2813,0.03,LR
sp2806,Elaeocarpus varunua,1237,1684,0.36,LR,1712,0.38,LR,1263,0.02,LR
sp2807,Eleutharrhena macrocarpa,221,322,0.46,LR,330,0.49,LR,101,-0.54,EN
sp2808,Eleutherococcus brachypus,213,230,0.08,LR,333,0.56,LR,178,-0.16,LR
sp2809,Eleutherococcus cissifolius,1069,2068,0.93,LR,2055,0.92,LR,1910,0.79,LR
sp2810,Eleutherococcus giraldii,2534,2377,-0.06,LR,2260,-0.11,LR,2157,-0.15,LR
sp2811,Eleutherococcus henryi,1666,2188,0.31,LR,1791,0.08,LR,902,-0.46,VU
sp2812,Eleutherococcus henryi var. faberi,120,184,0.53,LR,102,-0.15,LR,40,-0.67,EN
sp2813,Eleutherococcus lasiogyne,1157,1782,0.54,LR,1735,0.5,LR,1601,0.38,LR
sp2814,Eleutherococcus leucorrhizus,2998,3567,0.19,LR,2818,-0.06,LR,1800,-0.4,VU
sp2815,Eleutherococcus leucorrhizus var. fulvescens,1493,928,-0.38,VU,836,-0.44,VU,542,-0.64,EN
sp2816,Eleutherococcus leucorrhizus var. scaberulus,1125,956,-0.15,LR,534,-0.53,EN,459,-0.59,EN
sp2817,Eleutherococcus leucorrhizus var. setchuenensis,1193,1412,0.18,LR,1195,0,LR,897,-0.25,LR
sp2818,Eleutherococcus nodiflorus,3991,3195,-0.2,LR,2612,-0.35,VU,1717,-0.57,EN
sp2819,Eleutherococcus rehderianus,97,58,-0.4,VU,19,-0.8,CE,10,-0.9,CE
sp2820,Eleutherococcus scandens,642,1338,1.08,LR,1027,0.6,LR,421,-0.34,VU
sp2821,Eleutherococcus senticosus,1852,2039,0.1,LR,1706,-0.08,LR,2027,0.09,LR
sp2822,Eleutherococcus sessiliflorus,1942,2949,0.52,LR,2929,0.51,LR,2576,0.33,LR
sp2823,Eleutherococcus setulosus,322,318,-0.01,LR,85,-0.74,EN,45,-0.86,CE
sp2824,Eleutherococcus trifoliatus,4556,3922,-0.14,LR,3740,-0.18,LR,4005,-0.12,LR
sp2825,Eleutherococcus verticillatus,82,0,-1,EX,0,-1,EX,0,-1,EX
sp2826,Eleutherococcus wilsonii,1236,1215,-0.02,LR,1074,-0.13,LR,938,-0.24,LR
sp2827,Eleutherococcus wilsonii var. pilosulus,201,195,-0.03,LR,175,-0.13,LR,121,-0.4,VU
sp2828,Ellipanthus glabrifolius,49,17,-0.65,EN,21,-0.57,EN,32,-0.35,VU
sp2829,Elsholtzia capituligera,555,836,0.51,LR,832,0.5,LR,842,0.52,LR
sp2830,Elsholtzia eriocalyx,274,401,0.46,LR,396,0.45,LR,463,0.69,LR
sp2831,Elsholtzia eriocalyx var. tomentosa,47,57,0.21,LR,57,0.21,LR,32,-0.32,VU
sp2832,Elsholtzia flava,991,2075,1.09,LR,2073,1.09,LR,1791,0.81,LR
sp2833,Elsholtzia fruticosa,3294,4438,0.35,LR,4254,0.29,LR,3875,0.18,LR
sp2834,Elsholtzia fruticosa var. glabrifolia,444,496,0.12,LR,439,-0.01,LR,503,0.13,LR
sp2835,Elsholtzia glabra,535,761,0.42,LR,773,0.44,LR,747,0.4,LR
sp2836,Elsholtzia myosurus,684,777,0.14,LR,874,0.28,LR,863,0.26,LR
sp2837,Elsholtzia ochroleuca,408,278,-0.32,VU,222,-0.46,VU,661,0.62,LR
sp2838,Elsholtzia penduliflora,381,344,-0.1,LR,212,-0.44,VU,178,-0.53,EN
sp2839,Elsholtzia stauntonii,1735,1513,-0.13,LR,1484,-0.14,LR,1440,-0.17,LR
sp2840,Elytranthe albida,541,782,0.45,LR,667,0.23,LR,414,-0.23,LR
sp2841,Elytranthe parasitica,133,295,1.22,LR,301,1.26,LR,181,0.36,LR
sp2842,Embelia floribunda,388,1434,2.7,LR,1498,2.86,LR,1020,1.63,LR
sp2843,Embelia gamblei,502,1678,2.34,LR,1719,2.42,LR,1200,1.39,LR
sp2844,Embelia henryi,352,291,-0.17,LR,137,-0.61,EN,765,1.17,LR
sp2845,Embelia laeta,2262,3258,0.44,LR,3235,0.43,LR,3896,0.72,LR
sp2846,Embelia parviflora,2685,2856,0.06,LR,3356,0.25,LR,4356,0.62,LR
sp2847,Embelia pauciflora,126,0,-1,EX,0,-1,EX,0,-1,EX
sp2848,Embelia polypodioides,509,506,-0.01,LR,480,-0.06,LR,620,0.22,LR
sp2849,Embelia procumbens,611,987,0.62,LR,910,0.49,LR,752,0.23,LR
sp2850,Embelia ribes,2605,2981,0.14,LR,3705,0.42,LR,4220,0.62,LR
sp2851,Embelia ribes ssp. pachyphylla,1238,486,-0.61,EN,538,-0.57,EN,1401,0.13,LR
sp2852,Embelia scandens,1263,1399,0.11,LR,1432,0.13,LR,2010,0.59,LR
sp2853,Embelia sessiliflora,475,795,0.67,LR,707,0.49,LR,593,0.25,LR
sp2854,Embelia undulata,2102,1719,-0.18,LR,1510,-0.28,LR,1328,-0.37,VU
sp2855,Embelia vestita,3151,3424,0.09,LR,3169,0.01,LR,2193,-0.3,VU
sp2856,Emmenopterys henryi,3720,3272,-0.12,LR,2751,-0.26,LR,1587,-0.57,EN
sp2857,Empetrum nigrum var. japonicum,1246,1907,0.53,LR,1522,0.22,LR,552,-0.56,EN
sp2858,Endospermum chinense,980,1037,0.06,LR,1315,0.34,LR,1789,0.83,LR
sp2859,Engelhardia roxburghiana,2695,3617,0.34,LR,3348,0.24,LR,3119,0.16,LR
sp2860,Engelhardia serrata var. cambodica,371,946,1.55,LR,943,1.54,LR,801,1.16,LR
sp2861,Engelhardia spicata,1763,2770,0.57,LR,2901,0.65,LR,2878,0.63,LR
sp2862,Engelhardia spicata var. aceriflora,30,1,-0.97,CE,0,-1,EX,8,-0.73,EN
sp2863,Engelhardia spicata var. colebrookeana,1303,1830,0.4,LR,1898,0.46,LR,2248,0.73,LR
sp2864,Enkianthus chinensis,3122,2194,-0.3,VU,1729,-0.45,VU,1556,-0.5,EN
sp2865,Enkianthus deflexus,1713,2348,0.37,LR,2302,0.34,LR,1441,-0.16,LR
sp2866,Enkianthus pauciflorus,86,39,-0.55,EN,44,-0.49,VU,12,-0.86,CE
sp2867,Enkianthus quinqueflorus,1960,837,-0.57,EN,382,-0.81,CE,553,-0.72,EN
sp2868,Enkianthus serotinus,618,42,-0.93,CE,6,-0.99,CE,327,-0.47,VU
sp2869,Enkianthus serrulatus,2185,1244,-0.43,VU,668,-0.69,EN,426,-0.81,CE
sp2870,Entada phaseoloides,2005,2937,0.46,LR,3083,0.54,LR,3171,0.58,LR
sp2871,Entada rheedii,488,786,0.61,LR,759,0.56,LR,567,0.16,LR
sp2872,Ephedra distachya,764,683,-0.11,LR,673,-0.12,LR,769,0.01,LR
sp2873,Ephedra equisetina,5653,4977,-0.12,LR,4210,-0.26,LR,4196,-0.26,LR
sp2874,Ephedra fedtschenkoae,2008,3347,0.67,LR,3193,0.59,LR,3181,0.58,LR
sp2875,Ephedra gerardiana,4523,5363,0.19,LR,5050,0.12,LR,4482,-0.01,LR
sp2876,Ephedra intermedia,6104,5281,-0.13,LR,5086,-0.17,LR,4885,-0.2,LR
sp2877,Ephedra likiangensis,1524,1095,-0.28,LR,1129,-0.26,LR,1071,-0.3,VU
sp2878,Ephedra lomatolepis,674,609,-0.1,LR,637,-0.05,LR,753,0.12,LR
sp2879,Ephedra minuta,1648,2538,0.54,LR,2304,0.4,LR,2223,0.35,LR
sp2880,Ephedra monosperma,6473,6268,-0.03,LR,5879,-0.09,LR,5876,-0.09,LR
sp2881,Ephedra przewalskii,5615,5854,0.04,LR,5651,0.01,LR,5906,0.05,LR
sp2882,Ephedra regeliana,3459,4123,0.19,LR,4297,0.24,LR,4427,0.28,LR
sp2883,Ephedra rhytidosperma,1203,1352,0.12,LR,1327,0.1,LR,1079,-0.1,LR
sp2884,Ephedra rituensis,1036,1797,0.73,LR,1303,0.26,LR,1250,0.21,LR
sp2885,Ephedra saxatilis,832,1307,0.57,LR,1235,0.48,LR,956,0.15,LR
sp2886,Ephedra sinica,3376,3604,0.07,LR,3222,-0.05,LR,2463,-0.27,LR
sp2887,Epigynum auritum,306,579,0.89,LR,540,0.76,LR,304,-0.01,LR
sp2888,Epiprinus siletianus,175,300,0.71,LR,329,0.88,LR,316,0.81,LR
sp2889,Eremosparton songoricum,579,898,0.55,LR,919,0.59,LR,887,0.53,LR
sp2890,Eriobotrya bengalensis var. angustifolia,418,484,0.16,LR,427,0.02,LR,321,-0.23,LR
sp2891,Eriobotrya cavaleriei,2556,2923,0.14,LR,2778,0.09,LR,3008,0.18,LR
sp2892,Eriobotrya deflexa,626,384,-0.39,VU,347,-0.45,VU,194,-0.69,EN
sp2893,Eriobotrya elliptica,183,1423,6.78,LR,1515,7.28,LR,512,1.8,LR
sp2894,Eriobotrya fragrans,1171,1078,-0.08,LR,633,-0.46,VU,1209,0.03,LR
sp2895,Eriobotrya henryi,362,351,-0.03,LR,208,-0.43,VU,113,-0.69,EN
sp2896,Eriobotrya japonica,2781,2714,-0.02,LR,2752,-0.01,LR,2747,-0.01,LR
sp2897,Eriobotrya obovata,538,748,0.39,LR,703,0.31,LR,435,-0.19,LR
sp2898,Eriobotrya prinoides,965,1086,0.13,LR,1197,0.24,LR,1271,0.32,LR
sp2899,Eriobotrya salwinensis,30,0,-1,EX,0,-1,EX,0,-1,EX
sp2900,Eriobotrya seguinii,228,140,-0.39,VU,213,-0.07,LR,552,1.42,LR
sp2901,Eriobotrya serrata,235,274,0.17,LR,271,0.15,LR,218,-0.07,LR
sp2902,Eriobotrya tengyuehensis,364,216,-0.41,VU,150,-0.59,EN,101,-0.72,EN
sp2903,Eriolaena candollei,363,695,0.91,LR,684,0.88,LR,363,0,LR
sp2904,Eriolaena glabrescens,298,439,0.47,LR,461,0.55,LR,132,-0.56,EN
sp2905,Eriolaena kwangsiensis,685,1034,0.51,LR,1111,0.62,LR,1164,0.7,LR
sp2906,Eriolaena quinquelocularis,407,570,0.4,LR,506,0.24,LR,273,-0.33,VU
sp2907,Eriolaena spectabilis,1114,1381,0.24,LR,1434,0.29,LR,1543,0.39,LR
sp2908,Eriosolena composita,1002,1356,0.35,LR,1287,0.28,LR,925,-0.08,LR
sp2909,Erismanthus sinensis,26,7,-0.73,EN,4,-0.85,CE,14,-0.46,VU
sp2910,Erycibe elliptilimba,49,17,-0.65,EN,21,-0.57,EN,32,-0.35,VU
sp2911,Erycibe hainanensis,139,152,0.09,LR,168,0.21,LR,358,1.58,LR
sp2912,Erycibe henryi,29,72,1.48,LR,64,1.21,LR,63,1.17,LR
sp2913,Erycibe myriantha,42,2,-0.95,CE,3,-0.93,CE,17,-0.6,EN
sp2914,Erycibe schmidtii,1036,1140,0.1,LR,1388,0.34,LR,1623,0.57,LR
sp2915,Erycibe sinii,267,49,-0.82,CE,142,-0.47,VU,5,-0.98,CE
sp2916,Erycibe subspicata,239,650,1.72,LR,596,1.49,LR,368,0.54,LR
sp2917,Erythrina arborescens,2389,2778,0.16,LR,2876,0.2,LR,2757,0.15,LR
sp2918,Erythrina stricta,797,1885,1.37,LR,1810,1.27,LR,1378,0.73,LR
sp2919,Erythrina subumbrans,59,180,2.05,LR,187,2.17,LR,130,1.2,LR
sp2920,Erythrina variegata,942,1227,0.3,LR,1507,0.6,LR,1998,1.12,LR
sp2921,Erythrina yunnanensis,226,1818,7.04,LR,1862,7.24,LR,630,1.79,LR
sp2922,Erythropalum scandens,1304,1477,0.13,LR,1933,0.48,LR,1843,0.41,LR
sp2923,Erythrophleum fordii,1363,1636,0.2,LR,1871,0.37,LR,2076,0.52,LR
sp2924,Erythroxylum sinense,2246,2012,-0.1,LR,1923,-0.14,LR,1717,-0.24,LR
sp2925,Euchresta formosana,68,83,0.22,LR,79,0.16,LR,76,0.12,LR
sp2926,Euchresta horsfieldii,233,743,2.19,LR,779,2.34,LR,201,-0.14,LR
sp2927,Euchresta japonica,864,543,-0.37,VU,298,-0.66,EN,239,-0.72,EN
sp2928,Euchresta tubulosa,1140,1336,0.17,LR,1082,-0.05,LR,1459,0.28,LR
sp2929,Eucommia ulmoides,2855,2169,-0.24,LR,1952,-0.32,VU,1953,-0.32,VU
sp2930,Euonymus acanthocarpus,3668,3053,-0.17,LR,2614,-0.29,LR,1650,-0.55,EN
sp2931,Euonymus actinocarpus,1181,1049,-0.11,LR,1107,-0.06,LR,876,-0.26,LR
sp2932,Euonymus aculeatus,1666,984,-0.41,VU,896,-0.46,VU,1145,-0.31,VU
sp2933,Euonymus alatus,6539,6598,0.01,LR,5571,-0.15,LR,4401,-0.33,VU
sp2934,Euonymus bockii,353,313,-0.11,LR,179,-0.49,VU,840,1.38,LR
sp2935,Euonymus bullatus,71,434,5.11,LR,458,5.45,LR,119,0.68,LR
sp2936,Euonymus carnosus,2255,2225,-0.01,LR,1682,-0.25,LR,1102,-0.51,EN
sp2937,Euonymus centidens,2656,2757,0.04,LR,2358,-0.11,LR,1760,-0.34,VU
sp2938,Euonymus chenmoui,95,56,-0.41,VU,4,-0.96,CE,1,-0.99,CE
sp2939,Euonymus chloranthoides,199,223,0.12,LR,287,0.44,LR,282,0.42,LR
sp2940,Euonymus chui,743,1337,0.8,LR,1242,0.67,LR,827,0.11,LR
sp2941,Euonymus clivicola,952,1698,0.78,LR,1713,0.8,LR,1496,0.57,LR
sp2942,Euonymus cornutus,1355,801,-0.41,VU,841,-0.38,VU,817,-0.4,VU
sp2943,Euonymus dielsianus,2025,1593,-0.21,LR,1375,-0.32,VU,1579,-0.22,LR
sp2944,Euonymus distichus,492,40,-0.92,CE,15,-0.97,CE,29,-0.94,CE
sp2945,Euonymus echinatus,2302,2064,-0.1,LR,1820,-0.21,LR,1377,-0.4,VU
sp2946,Euonymus euscaphis,1926,1837,-0.05,LR,1064,-0.45,VU,638,-0.67,EN
sp2947,Euonymus fimbriatus,88,466,4.3,LR,435,3.94,LR,143,0.63,LR
sp2948,Euonymus fortunei,4749,4406,-0.07,LR,4063,-0.14,LR,3350,-0.29,LR
sp2949,Euonymus frigidus,2445,2995,0.22,LR,3054,0.25,LR,1993,-0.18,LR
sp2950,Euonymus gibber,1089,1890,0.74,LR,1999,0.84,LR,1935,0.78,LR
sp2951,Euonymus giraldii,1516,1527,0.01,LR,1476,-0.03,LR,1189,-0.22,LR
sp2952,Euonymus grandiflorus,2111,3208,0.52,LR,3149,0.49,LR,2706,0.28,LR
sp2953,Euonymus hamiltonianus,4247,3847,-0.09,LR,3293,-0.22,LR,2058,-0.52,EN
sp2954,Euonymus hukuangensis,80,211,1.64,LR,55,-0.31,VU,461,4.76,LR
sp2955,Euonymus kengmaensis,449,371,-0.17,LR,172,-0.62,EN,479,0.07,LR
sp2956,Euonymus laxiflorus,3210,3179,-0.01,LR,3081,-0.04,LR,3348,0.04,LR
sp2957,Euonymus lichiangensis,108,11,-0.9,CE,0,-1,EX,0,-1,EX
sp2958,Euonymus maackii,3323,4394,0.32,LR,3581,0.08,LR,2150,-0.35,VU
sp2959,Euonymus macropterus,1122,1018,-0.09,LR,913,-0.19,LR,794,-0.29,LR
sp2960,Euonymus microcarpus,1397,2238,0.6,LR,2342,0.68,LR,1757,0.26,LR
sp2961,Euonymus myrianthus,2897,2993,0.03,LR,2590,-0.11,LR,2198,-0.24,LR
sp2962,Euonymus nanoides,882,1123,0.27,LR,1117,0.27,LR,901,0.02,LR
sp2963,Euonymus nanus,1376,2780,1.02,LR,2848,1.07,LR,2814,1.05,LR
sp2964,Euonymus nitidus,3261,3044,-0.07,LR,2481,-0.24,LR,2704,-0.17,LR
sp2965,Euonymus oxyphyllus,1520,1732,0.14,LR,1185,-0.22,LR,740,-0.51,EN
sp2966,Euonymus phellomanus,1397,1422,0.02,LR,1407,0.01,LR,1367,-0.02,LR
sp2967,Euonymus pittosporoides,282,11,-0.96,CE,19,-0.93,CE,641,1.27,LR
sp2968,Euonymus pseudovagans,121,31,-0.74,EN,35,-0.71,EN,157,0.3,LR
sp2969,Euonymus rehderianus,584,571,-0.02,LR,577,-0.01,LR,609,0.04,LR
sp2970,Euonymus sachalinensis,183,392,1.14,LR,416,1.27,LR,415,1.27,LR
sp2971,Euonymus salicifolius,161,117,-0.27,LR,87,-0.46,VU,96,-0.4,VU
sp2972,Euonymus sanguineus,2012,1969,-0.02,LR,1893,-0.06,LR,1709,-0.15,LR
sp2973,Euonymus schensianus,991,1109,0.12,LR,1175,0.19,LR,890,-0.1,LR
sp2974,Euonymus semenovii,2683,2757,0.03,LR,2788,0.04,LR,2341,-0.13,LR
sp2975,Euonymus spraguei,219,325,0.48,LR,298,0.36,LR,103,-0.53,EN
sp2976,Euonymus szechuanensis,181,366,1.02,LR,339,0.87,LR,217,0.2,LR
sp2977,Euonymus ternifolius,31,3,-0.9,CE,2,-0.94,CE,40,0.29,LR
sp2978,Euonymus theacola,356,233,-0.35,VU,142,-0.6,EN,372,0.04,LR
sp2979,Euonymus theifolius,299,1342,3.49,LR,1412,3.72,LR,711,1.38,LR
sp2980,Euonymus tingens,981,2058,1.1,LR,2107,1.15,LR,1973,1.01,LR
sp2981,Euonymus tsoi,120,225,0.88,LR,84,-0.3,VU,318,1.65,LR
sp2982,Euonymus vaganoides,37,13,-0.65,EN,10,-0.73,EN,22,-0.41,VU
sp2983,Euonymus vagans,1462,1758,0.2,LR,1718,0.18,LR,1396,-0.05,LR
sp2984,Euonymus venosus,1138,1226,0.08,LR,1228,0.08,LR,960,-0.16,LR
sp2985,Euonymus verrucosoides,1854,1984,0.07,LR,1866,0.01,LR,1026,-0.45,VU
sp2986,Euonymus verrucosus,1095,1790,0.63,LR,1865,0.7,LR,1633,0.49,LR
sp2987,Euonymus viburnoides,1056,1717,0.63,LR,1937,0.83,LR,2163,1.05,LR
sp2988,Euonymus wilsonii,1573,2362,0.5,LR,2355,0.5,LR,2132,0.36,LR
sp2989,Euonymus wui,269,673,1.5,LR,595,1.21,LR,521,0.94,LR
sp2990,Euonymus yunnanensis,868,604,-0.3,VU,779,-0.1,LR,1071,0.23,LR
sp2991,Euphorbia royleana,1044,1383,0.32,LR,1868,0.79,LR,1638,0.57,LR
sp2992,Euptelea pleiosperma,3828,3723,-0.03,LR,3612,-0.06,LR,2657,-0.31,VU
sp2993,Eurya acuminata,647,1730,1.67,LR,1522,1.35,LR,1309,1.02,LR
sp2994,Eurya acuminatissima,1900,1932,0.02,LR,1893,0,LR,1419,-0.25,LR
sp2995,Eurya acuminoides,490,840,0.71,LR,1155,1.36,LR,805,0.64,LR
sp2996,Eurya acutisepala,1771,1471,-0.17,LR,1330,-0.25,LR,918,-0.48,VU
sp2997,Eurya alata,2740,3519,0.28,LR,3098,0.13,LR,2330,-0.15,LR
sp2998,Eurya amplexifolia,364,605,0.66,LR,449,0.23,LR,851,1.34,LR
sp2999,Eurya auriformis,144,157,0.09,LR,31,-0.78,EN,48,-0.67,EN
sp3000,Eurya brevistyla,3114,2355,-0.24,LR,2037,-0.35,VU,1339,-0.57,EN
sp3001,Eurya cavinervis,1331,2489,0.87,LR,2709,1.04,LR,1167,-0.12,LR
sp3002,Eurya chinensis,1870,2489,0.33,LR,2323,0.24,LR,2376,0.27,LR
sp3003,Eurya chinensis var. glabra,947,1599,0.69,LR,1268,0.34,LR,1248,0.32,LR
sp3004,Eurya chuekiangensis,110,1,-0.99,CE,0,-1,EX,0,-1,EX
